,Vid-Title,Playlist-Name,channel-Title,Views,Published-date,Likes,Comment-count,Vid-ID
444,The Weeknd - Tell Your Friends (Official Video),The Weeknd,TheWeekndVEVO,79513103,2015-08-24T16:00:02Z,573600,23344,j1ngEIxopUU
445,The Weeknd - The Hills,The Weeknd,TheWeekndVEVO,1993943531,2015-05-27T13:00:03Z,12126878,309871,yzTuBuRdAyA
446,The Weeknd - Often (NSFW) (Official Video),The Weeknd,TheWeekndVEVO,509208702,2014-08-21T20:25:01Z,2759466,63718,JPIhUaONiLU
447,The Weeknd - Pretty (Explicit) (Official Video),The Weeknd,TheWeekndVEVO,10905715,2013-09-20T15:40:01Z,161872,10538,HxilwT1sKSo
448,The Weeknd - Live For feat. Drake (Official Video),The Weeknd,The Weeknd,2829321,2013-09-11T19:50:12Z,25628,1488,IqLlfuLrhxM
449,The Weeknd - Belong To The World (Official Video),The Weeknd,TheWeekndVEVO,23619114,2013-07-16T10:00:20Z,140232,9175,lYO77zNhWl4
450,The Weeknd - Kiss Land (Official Video),The Weeknd,The Weeknd,4503827,2013-06-25T16:41:51Z,62282,3878,Wq6V9YpE1aE
451,The Weeknd - Twenty Eight (Explicit) (Official Video),The Weeknd,TheWeekndVEVO,14945123,2013-02-13T16:55:08Z,221230,13023,2_ScGcuXZqc
452,The Weeknd - The Zone feat. Drake (Official Video),The Weeknd,The Weeknd,6005412,2012-11-08T06:50:10Z,36687,3122,HqyBbd2ZMBw
453,The Weeknd - Wicked Games (Official Video - Explicit),The Weeknd,TheWeekndVEVO,245586287,2012-10-18T16:00:25Z,1583196,50517,O1OTWCd40bc
454,The Weeknd - Rolling Stone (Explicit) (Official Video),The Weeknd,TheWeekndVEVO,52790704,2012-10-03T07:00:17Z,325380,14536,ORVz_qeKgvg
455,The Weeknd - The Knowing (Official Video),The Weeknd,The Weeknd,9213405,2012-02-24T09:13:18Z,87336,7528,vPp5Ty9EE6k
456,The Weeknd - Take My Breath (Official Music Video),The Weeknd,TheWeekndVEVO,149238340,2021-08-06T04:00:09Z,1758171,58877,rhTl_OyehF8
457,The Weeknd - Often (NSFW) (Official Video),The Weeknd,TheWeekndVEVO,509208702,2014-08-21T20:25:01Z,2759466,63718,JPIhUaONiLU
458,The Weeknd - D.D.,The Weeknd,The Weeknd,8717000,2011-12-22T22:35:25Z,89822,4905,FXT1oKrgq0o
459,The Weeknd - Montreal,The Weeknd,The Weeknd,14095457,2011-12-25T07:39:38Z,94738,5274,TV1r4m8c9SI
460,The Weeknd - Outside,The Weeknd,The Weeknd,12421856,2011-12-28T04:32:01Z,69368,3598,umvomiY7804
461,The Weeknd - XO / The Host,The Weeknd,The Weeknd,9785669,2011-12-31T07:26:39Z,65820,3938,6FFSCF0gXt0
462,The Weeknd - Initiation,The Weeknd,The Weeknd,8018241,2012-01-03T01:45:08Z,62914,4105,EDFEQyx7o4k
463,The Weeknd - Same Old Song,The Weeknd,The Weeknd,12726308,2012-01-06T06:56:05Z,95951,4253,NID-2orTN8U
464,The Weeknd - The Fall,The Weeknd,The Weeknd,7120031,2012-01-09T06:44:46Z,43907,2730,YK9N-Xh32eE
465,The Weeknd - Next,The Weeknd,The Weeknd,36457672,2012-01-12T01:44:36Z,204850,7269,-iW1-BuJ_Hc
466,The Weeknd - Echoes Of Silence,The Weeknd,The Weeknd,6428420,2012-01-18T02:41:54Z,55426,3017,rtLBud9zPF0
467,The Weeknd - Lonely Star,The Weeknd,The Weeknd,10309823,2011-08-19T15:07:21Z,58455,3692,pdH1kXzquQo
468,The Weeknd - Life Of The Party,The Weeknd,The Weeknd,4209036,2011-08-19T18:24:56Z,26404,1587,_bSXY75R3Wc
469,The Weeknd - Thursday,The Weeknd,The Weeknd,8874180,2011-08-19T20:27:24Z,46529,3647,0Suprl56Owg
470,The Weeknd - The Zone (feat. Drake),The Weeknd,The Weeknd,28635729,2011-08-20T22:15:45Z,135436,7843,YWIhwplfx4Q
471,The Weeknd - The Birds (Part 1),The Weeknd,The Weeknd,13500671,2011-06-16T01:47:59Z,83862,3890,t2_YyRBYZjM
472,The Weeknd - The Birds (Part 2),The Weeknd,The Weeknd,10511132,2011-08-19T21:26:14Z,64803,4376,9FE-Pwm2cyc
473,The Weeknd - Gone,The Weeknd,The Weeknd,13328205,2011-08-20T04:26:03Z,77662,4515,CqHKfscXS64
474,The Weeknd - Rolling Stone,The Weeknd,The Weeknd,8285020,2011-05-25T21:02:36Z,53968,3415,fCPkgAIANys
475,The Weeknd - Heaven Or Las Vegas,The Weeknd,The Weeknd,2650522,2011-08-19T23:58:07Z,18409,1521,dXbJ8-38yHw
476,The Weeknd - High For This,The Weeknd,The Weeknd,75742176,2011-03-20T23:55:11Z,456107,15977,sX9DgavXiN4
477,The Weeknd - What You Need,The Weeknd,The Weeknd,39766673,2011-02-25T02:57:36Z,279238,11001,PGCVhhUxnp8
478,The Weeknd - House Of Balloons / Glass Table Girls,The Weeknd,The Weeknd,30809908,2011-03-21T01:39:53Z,232680,11393,8ex38L8xtNI
479,The Weeknd - The Morning,The Weeknd,The Weeknd,58113724,2011-03-21T01:50:27Z,352897,12432,5TAko3RH0bk
480,The Weeknd - Wicked Games,The Weeknd,The Weeknd,90239955,2011-03-05T20:20:13Z,488908,16242,o9PuAm7d0PA
481,The Weeknd - The Party & The After Party,The Weeknd,The Weeknd,21297525,2011-03-21T03:45:39Z,113044,6942,yI-zb_aP0So
482,The Weeknd - Coming Down,The Weeknd,The Weeknd,16562645,2011-03-24T03:13:31Z,117182,5425,WVg1mbxTkFo
483,The Weeknd - Loft Music,The Weeknd,The Weeknd,19032852,2011-03-21T02:43:11Z,108989,5700,HOdNMwTNNhA
484,The Weeknd - The Knowing,The Weeknd,The Weeknd,11647367,2011-03-21T01:51:55Z,70235,5056,WsdmtOYtxNk
485,Selena Gomez - My Mind & Me (Official Lyric Video),Selena Gomez,SelenaGomezVEVO,12474420,2022-11-03T12:00:06Z,512277,16731,TW98pGSTvM0
486,Selena Gomez: My Mind & Me — An Exclusive Conversation | Apple TV+,Selena Gomez,Apple TV,2810237,2022-11-06T03:29:46Z,71456,,Lz5MM6ysmeI
487,Selena Gomez - Lose You To Love Me (Official Music Video),Selena Gomez,SelenaGomezVEVO,445982598,2019-10-23T04:00:11Z,8806089,353257,zlJDTxahav0
488,Selena Gomez - Good For You,Selena Gomez,SelenaGomezVEVO,511460166,2015-06-26T13:00:00Z,3342988,137737,1TsVjvEkc4s
489,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",Selena Gomez,SelenaGomezVEVO,163341306,2021-01-29T05:00:10Z,2708940,133964,h5WN3pkxPF0
490,Selena Gomez - Same Old Love,Selena Gomez,SelenaGomezVEVO,497061557,2015-10-07T16:00:01Z,3750459,95978,9h30Bx4Klxg
491,Selena Gomez - Feel Me (Live from the Revival Tour),Selena Gomez,SelenaGomezVEVO,40246440,2020-03-05T16:00:01Z,806776,19253,8N_Yro5QeCE
492,Me & My Girls,Selena Gomez,Selena Gomez - Topic,1109961,2018-11-03T07:07:14Z,14429,89,Ufzwh1-YSNI
493,Selena Gomez - Me & The Rhythm,Selena Gomez,SelenaGomezVEVO,55353370,2015-10-02T04:00:00Z,563950,23346,2XFfWems2_A
494,Perfect,Selena Gomez,Selena Gomez - Topic,948422,2018-11-03T07:06:47Z,14995,152,WbrPWIVunc0
495,Selena Gomez - Let Me Get Me (Official Lyrics),Selena Gomez,SelenaGomezVEVO,9118911,2020-01-10T05:00:04Z,192712,4644,d7uULYL3h84
496,Selena Gomez - Boyfriend (Official Video),Selena Gomez,SelenaGomezVEVO,74897939,2020-04-10T16:00:10Z,1682819,77720,tSIk1QvIM2E
497,Selena Gomez & The Scene - Who Says,Selena Gomez,SelenaGomezVEVO,376040983,2011-03-04T17:40:40Z,2832828,191923,BzE1mX4Px0I
498,Sober,Selena Gomez,Selena Gomez - Topic,480957,2018-11-03T07:07:55Z,11394,97,3vFusnZ5_JI
499,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",Selena Gomez,SelenaGomezVEVO,163341306,2021-01-29T05:00:10Z,2708940,133964,h5WN3pkxPF0
500,DJ Snake & Selena Gomez - Selfish Love (Official Video),Selena Gomez,DJSnakeVEVO,43137502,2021-03-04T20:00:11Z,826954,55968,gQG_2O9Bu6c
501,Selena Gomez - De Una Vez (Official Video),Selena Gomez,SelenaGomezVEVO,97456546,2021-01-15T00:00:10Z,3208076,242201,91VRyTvjoX4
502,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Performance Video)",Selena Gomez,SelenaGomezVEVO,67925373,2021-02-24T13:00:00Z,701062,16853,a6gWOdE5y3I
503,Selena Gomez - De Una Vez (Lyric Video),Selena Gomez,SelenaGomezVEVO,3057417,2021-01-25T20:59:46Z,149976,6248,Vh-VwDbEvJM
504,Selena Gomez & Rauw Alejandro - Baila Conmigo (Premio Lo Nuestro 2021),Selena Gomez,SelenaGomezVEVO,78574287,2021-02-19T07:30:03Z,811342,21876,wvIPYXXFTuE
505,Selena Gomez - De Una Vez (Lyric Video),Selena Gomez,SelenaGomezVEVO,2043134,2021-03-12T05:00:26Z,107872,4036,tZx9QvNn30E
506,Selena Gomez - Buscando Amor (Lyric Video),Selena Gomez,SelenaGomezVEVO,5929941,2021-03-12T05:00:01Z,230331,11766,2P6EExu3H5s
507,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Lyric Video)",Selena Gomez,SelenaGomezVEVO,2250538,2021-03-12T05:00:01Z,88879,2625,1EQBF-4GVVw
508,Selena Gomez - Dámelo To’ (Lyric Video) ft. Myke Towers,Selena Gomez,SelenaGomezVEVO,8450854,2021-03-12T05:00:04Z,272956,11162,EU02Cq-6XAQ
509,Selena Gomez - Vicio (Lyric Video),Selena Gomez,SelenaGomezVEVO,5701172,2021-03-12T05:00:08Z,233902,11267,_ILiUAK5-Vw
510,Selena Gomez - Adiós (Lyric Video),Selena Gomez,SelenaGomezVEVO,8999547,2021-03-12T05:00:02Z,414053,16122,9H_368c2Hzw
511,"DJ Snake, Selena Gomez - Selfish Love (Lyric Video)",Selena Gomez,SelenaGomezVEVO,7515903,2021-03-12T05:00:06Z,224785,6105,9gqAq6kq5Ek
512,Selena Gomez - Lose You To Love Me (Official Music Video),Selena Gomez,SelenaGomezVEVO,445983193,2019-10-23T04:00:11Z,8806089,353257,zlJDTxahav0
513,Selena Gomez - Lose You To Love Me (Demo Version/Audio),Selena Gomez,SelenaGomezVEVO,6503731,2020-10-02T14:00:08Z,266464,15109,KE12jhXAdws
514,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,Selena Gomez,BLACKPINK,853581508,2020-08-28T04:00:11Z,19809873,3030358,vRXZj0DzXIA
515,Selena Gomez - Look At Her Now (Official Music Video),Selena Gomez,SelenaGomezVEVO,237289397,2019-10-24T04:00:01Z,4194492,132560,8u-_64S7plI
516,Selena Gomez - Rare (Official Music Video),Selena Gomez,SelenaGomezVEVO,107003474,2020-01-10T17:00:13Z,2446863,104268,ia1iuXbEaYQ
517,Selena Gomez - Rare (Live From The Village Studio),Selena Gomez,SelenaGomezVEVO,7649458,2020-02-24T16:00:05Z,398848,16661,YElFEKA4TPM
518,Selena Gomez - Boyfriend (Official Video),Selena Gomez,SelenaGomezVEVO,74897939,2020-04-10T16:00:10Z,1682819,77720,tSIk1QvIM2E
519,Selena Gomez - Dance Again (Performance Video),Selena Gomez,SelenaGomezVEVO,31928307,2020-03-26T16:00:22Z,800428,26497,YZ-LagCs6GA
520,Selena Gomez - Feel Me (Live from the Revival Tour),Selena Gomez,SelenaGomezVEVO,40246440,2020-03-05T16:00:01Z,806776,19253,8N_Yro5QeCE
521,Selena Gomez - Souvenir (Lyric Video),Selena Gomez,SelenaGomezVEVO,29067817,2020-04-09T12:00:15Z,439268,16605,Yik5fFNfBrU
522,Selena Gomez - Fun (Official Lyrics),Selena Gomez,SelenaGomezVEVO,4448248,2020-01-10T05:00:09Z,126099,2664,ze3XnfkDlAE
523,Selena Gomez - Vulnerable (Official Lyrics),Selena Gomez,SelenaGomezVEVO,17051545,2020-01-10T05:00:08Z,320285,8018,o2XUvtimg5g
524,Selena Gomez - People You Know (Official Lyrics),Selena Gomez,SelenaGomezVEVO,31338431,2020-01-10T05:00:00Z,625717,12953,0SVaz8VWE84
525,Selena Gomez - Cut You Off (Official Lyrics),Selena Gomez,SelenaGomezVEVO,8220009,2020-01-10T05:00:04Z,212512,4379,_teL1rADTMo
526,Selena Gomez - A Sweeter Place (Official Lyrics) ft. Kid Cudi,Selena Gomez,SelenaGomezVEVO,14284662,2020-01-10T05:00:01Z,265706,8359,HwV4t4yuSxA
527,Selena Gomez - Kinda Crazy (Official Lyrics),Selena Gomez,SelenaGomezVEVO,9322426,2020-01-10T05:00:04Z,190030,4473,CiM4-gO8xUU
528,Selena Gomez - Ring (Official Lyrics),Selena Gomez,SelenaGomezVEVO,14832804,2020-01-10T05:00:14Z,309551,8411,nPHfAl5gcGo
529,Selena Gomez - Crowded Room (Official Lyrics) ft. 6LACK,Selena Gomez,SelenaGomezVEVO,11852760,2020-01-10T05:00:04Z,257285,6171,Qi8TS13SlMM
530,Selena Gomez - Rare (Official Lyrics),Selena Gomez,SelenaGomezVEVO,8967117,2020-01-10T05:00:02Z,269126,7014,HQEHK7VjaQE
531,Selena Gomez - Boyfriend (Lyric Video),Selena Gomez,SelenaGomezVEVO,6919213,2020-04-09T12:00:09Z,210850,7771,BUkat1R6AB4
532,Selena Gomez - Let Me Get Me (Official Lyrics),Selena Gomez,SelenaGomezVEVO,9118911,2020-01-10T05:00:04Z,192712,4644,d7uULYL3h84
533,Selena Gomez - Lose You To Love Me (Official Lyrics),Selena Gomez,SelenaGomezVEVO,3715643,2020-01-10T05:00:12Z,97198,1382,xIj0md1floA
534,Selena Gomez - Look At Her Now (Official Lyrics),Selena Gomez,SelenaGomezVEVO,2133367,2020-01-10T05:00:07Z,67399,1083,gciyyXS0u-8
535,Selena Gomez - Dance Again (Official Lyrics),Selena Gomez,SelenaGomezVEVO,7021723,2020-01-10T05:00:02Z,183776,4025,9vBFuIeC5qI
536,Selena Gomez - Feel Me (Lyric Video),Selena Gomez,SelenaGomezVEVO,36746198,2020-02-21T05:00:01Z,617531,20234,4Th0EwFmkLA
537,Selena Gomez - She (Lyric Video),Selena Gomez,SelenaGomezVEVO,8715849,2020-04-09T12:00:04Z,274320,7677,8Sc3onaS0xk
538,Selena Gomez - Boyfriend (Doll Version),Selena Gomez,Selena Gomez,2600100,2020-04-29T16:04:08Z,170359,10009,pG6FrKhatU8
539,Selena Gomez - Boyfriend (Behind The Scenes),Selena Gomez,SelenaGomezVEVO,2721092,2020-04-21T16:00:09Z,116885,4051,NGvWouivgO4
540,"Selena Gomez, Alexander 23 - Rare (Alexander 23 Edit/Audio)",Selena Gomez,SelenaGomezVEVO,940363,2020-02-28T05:00:16Z,62653,2678,vt-rWATfPjQ
541,Selena Gomez - Boyfriend (VEVO Footnotes),Selena Gomez,SelenaGomezVEVO,1454983,2020-05-08T19:00:04Z,62408,2155,JTDF1Zan7ho
542,Selena Gomez - Lose You To Love Me (Alternative Video),Selena Gomez,SelenaGomezVEVO,27300919,2020-01-13T17:00:14Z,685176,17167,hhKn0WUby_M
543,Selena Gomez - Rare (Pop Up Video),Selena Gomez,SelenaGomezVEVO,8128771,2020-02-06T17:00:12Z,232847,4986,cezVY-W1K-I
544,Selena Gomez - Rare (Behind The Scenes),Selena Gomez,SelenaGomezVEVO,1475135,2020-01-20T17:00:13Z,99634,2696,ypeBXnuYNGU
545,Selena Gomez - Lose You To Love Me (Pop Up Video),Selena Gomez,SelenaGomezVEVO,39109873,2020-01-15T17:00:07Z,416777,0,b8kRrZ6PTU8
546,Selena Gomez - Look At Her Now (Pop Up Video),Selena Gomez,SelenaGomezVEVO,5354719,2020-01-15T17:00:04Z,159291,0,HGTOy5ghVb0
547,Selena Gomez - Look At Her Now (Alternative Video),Selena Gomez,SelenaGomezVEVO,3283978,2020-01-14T17:00:05Z,231100,6643,VBL44zN6xHA
548,Coldplay X Selena Gomez - Let Somebody Go (Official Video),Selena Gomez,Coldplay,62849159,2022-02-07T17:00:09Z,1249589,38062,CWCMGIG1Y54
549,"Selena Gomez, Rauw Alejandro - Baila Conmigo (Official Video)",Selena Gomez,SelenaGomezVEVO,163341306,2021-01-29T05:00:10Z,2708940,133964,h5WN3pkxPF0
550,Selena Gomez - De Una Vez (Official Video),Selena Gomez,SelenaGomezVEVO,97456546,2021-01-15T00:00:10Z,3208076,242201,91VRyTvjoX4
551,Selena Gomez - Lose You To Love Me (Official Music Video),Selena Gomez,SelenaGomezVEVO,445983193,2019-10-23T04:00:11Z,8806089,353257,zlJDTxahav0
552,BLACKPINK - 'Ice Cream (with Selena Gomez)' M/V,Selena Gomez,BLACKPINK,853581508,2020-08-28T04:00:11Z,19809873,3030358,vRXZj0DzXIA
553,Selena Gomez - Look At Her Now (Official Music Video),Selena Gomez,SelenaGomezVEVO,237289397,2019-10-24T04:00:01Z,4194492,132560,8u-_64S7plI
554,Selena Gomez - Rare (Official Music Video),Selena Gomez,SelenaGomezVEVO,107003474,2020-01-10T17:00:13Z,2446863,104268,ia1iuXbEaYQ
555,Selena Gomez - Good For You,Selena Gomez,SelenaGomezVEVO,511460166,2015-06-26T13:00:00Z,3342988,137737,1TsVjvEkc4s
556,Selena Gomez - Bad Liar,Selena Gomez,SelenaGomezVEVO,350178017,2017-06-14T16:35:47Z,3447026,125752,NZKXkD6EgBk
557,"Trevor Daniel, Selena Gomez - Past Life (Official Video)",Selena Gomez,SelenaGomezVEVO,40507515,2020-07-14T16:00:10Z,1134491,43829,1AhOK4UwAMs
558,Selena Gomez - Hands To Myself,Selena Gomez,SelenaGomezVEVO,454764572,2016-01-20T08:00:00Z,3380359,137827,FMlcn-_jpWY
559,Selena Gomez - Same Old Love,Selena Gomez,SelenaGomezVEVO,497061557,2015-10-07T16:00:01Z,3750459,95978,9h30Bx4Klxg
560,"Selena Gomez, Marshmello - Wolves",Selena Gomez,SelenaGomezVEVO,518713567,2017-11-18T16:00:02Z,5129853,140841,cH4E_t3m3xM
561,"DJ Snake - Taki Taki ft. Selena Gomez, Ozuna, Cardi B (Official Music Video)",Selena Gomez,DJSnakeVEVO,2471267236,2018-10-10T00:35:00Z,19142162,553274,ixkoVwKQaJg
562,"benny blanco, Tainy, Selena Gomez, J Balvin - I Can't Get Enough (Official Audio)",Selena Gomez,benny blanco,23261985,2019-02-28T13:00:08Z,436473,15327,tvRbFMVqlI8
563,"Trevor Daniel, Selena Gomez - Past Life [Lyrics]",Selena Gomez,TrevorDanielVEVO,9563583,2020-06-26T04:00:11Z,284781,13765,d3QWmEeKO0w
564,Selena Gomez - The Heart Wants What It Wants (Official Video),Selena Gomez,SelenaGomezVEVO,834077105,2014-11-06T11:03:00Z,5815312,207630,ij_0p_6qTss
565,Selena Gomez & The Scene - Love You Like A Love Song,Selena Gomez,SelenaGomezVEVO,706768086,2011-06-24T00:30:00Z,5092660,251718,EgT_us6AsDg
566,Selena Gomez - Come & Get It,Selena Gomez,SelenaGomezVEVO,783895400,2013-05-07T23:53:06Z,4720605,335076,n-D1EB74Ckg
567,Selena Gomez - Slow Down (Official),Selena Gomez,SelenaGomezVEVO,411644925,2013-07-20T01:00:09Z,2701513,154196,Z8eXaXoUJRQ
568,Selena Gomez - Kill Em With Kindness,Selena Gomez,SelenaGomezVEVO,543934596,2016-06-06T16:00:01Z,4020069,177043,HHP5MKgK0o8
569,Selena Gomez - Back To You,Selena Gomez,SelenaGomezVEVO,271554224,2018-06-05T14:00:07Z,3132202,106665,VY1eFxgRR-k
570,Selena Gomez - Boyfriend (Official Video),Selena Gomez,SelenaGomezVEVO,74897939,2020-04-10T16:00:10Z,1682819,77720,tSIk1QvIM2E
571,Selena Gomez - Fetish ft. Gucci Mane (Official Music Video),Selena Gomez,SelenaGomezVEVO,217365024,2017-07-26T16:00:05Z,2749530,116065,STO4-8vkG0U
572,"Selena Gomez, Camilo - 999 (Official Video)",Selena Gomez,SelenaGomezVEVO,27940463,2021-08-27T00:00:10Z,1031128,56798,cJTmumMot1U
573,Doja Cat - Need To Know (Official Live Performance) | Vevo,Doja Cat,dojacatVEVO,12171505,2021-08-06T16:00:20Z,424628,8415,cBL6on_lJZE
574,Doja Cat - Love To Dream (Official Live Performance) | Vevo,Doja Cat,dojacatVEVO,7683229,2021-07-06T16:00:21Z,215473,7195,pOZpy3vlNwE
575,Doja Cat - Ain't Shit (Official Live Performance) | Vevo,Doja Cat,dojacatVEVO,64441842,2021-07-02T16:00:01Z,1256012,21699,13MvatpPQv4
576,"Doja Cat, The Weeknd - You Right (Official Video)",Doja Cat,dojacatVEVO,241312077,2021-06-25T04:00:10Z,3006440,69403,JXgV1rXUoME
577,Doja Cat - The Tale of Becoming Doja Cat | Vevo LIFT,Doja Cat,dojacatVEVO,1509246,2020-07-31T16:00:09Z,85820,2991,H1o_G1h9Trc
578,Doja Cat - Say So (Live Performance) | Vevo LIFT,Doja Cat,dojacatVEVO,13787657,2020-05-04T16:00:08Z,393378,16155,6UK85MH5PmY
579,Doja Cat - Streets (Live Performance) | Vevo LIFT,Doja Cat,dojacatVEVO,39457814,2020-03-05T20:00:01Z,799744,21680,0hD-Z1q_ZyI
580,"Doja Cat ""Juicy"" Official Lyrics & Meaning | Verified",Doja Cat,Genius,11987410,2019-10-02T15:59:14Z,352389,12160,6HgDa0RcZ0I
581,Recreating Fire Doja Cat Looks (Judged by Doja!!) ~ NAYVA Ep #35 ~ FASHION & BEAUTY,Doja Cat,NAYVA,1310901,2019-07-16T19:00:00Z,50336,2022,-DrLcxg9hyw
582,"Doja Cat talks New Album, Smoking 10 Blunts A Day, Situationship | Bootleg Kev & DJ Hed",Doja Cat,REAL 92.3 LA,156122,2019-06-22T03:27:44Z,2289,366,4tRS8_wd6yE
583,"Doja Cat Explains ""Thicker Than A Snicker"" | Arts & Raps | All Def Music",Doja Cat,All Def Music,7283262,2019-06-27T19:00:02Z,163331,5157,SqZND30FIBc
584,"Doja Cat & Rico Nasty ""Tia Tamera"" Official Lyrics & Meaning | Verified",Doja Cat,Genius,9198600,2019-03-06T17:21:56Z,322274,11153,791ed4Htl4U
585,"Doja Cat Reacts To Adults React To Doja Cat (I'm a Cow, Tia Tamera)",Doja Cat,REACT,5496737,2019-03-10T21:00:05Z,172284,4049,p6UF3FkTeuI
586,"Doja Cat ""Mooo!"" Official Lyrics & Meaning | Verified",Doja Cat,Genius,13493432,2018-08-23T16:22:51Z,502660,22317,atgEfJIWpBY
587,Artist Relations with Doja Cat | All Def Music,Doja Cat,All Def Music,525971,2019-08-07T16:00:08Z,17296,488,ZxkqUfih93E
588,Doja Cat | Nail Swag | All Def Music,Doja Cat,All Def Music,1222281,2019-07-03T16:00:02Z,36050,1302,HiRUvEdqpTY
589,"Doja Cat ""Go To Town"" Official Lyrics & Meaning | Verified",Doja Cat,Genius,2857330,2018-06-22T16:02:06Z,82761,2690,SyJd7Ef5jz8
590,Doja Cat | Show & Tell,Doja Cat,NME,549081,2019-03-19T18:00:02Z,16724,589,GVk0wkkLdv8
591,Doja Cat Takes The 'Bar Exam' | All Def Music,Doja Cat,All Def Music,1338568,2019-03-18T16:00:04Z,33975,989,nc0288bwpFQ
592,Doja Cat Dips Oreos In Capri Sun | HNHH's Snack Review,Doja Cat,HotNewHipHop,852363,2019-05-31T16:01:37Z,17903,1495,Ka0NTR_SgQg
593,"Doja Cat on Cows, Bernie Sanders, and Fyre Festival | Questionnaire of Life",Doja Cat,Noisey,143645,2019-04-01T20:42:00Z,4779,258,GAeQAuFdlCc
594,Doja Cat - Billboard Music Awards Performance (Behind The Scenes),Doja Cat,Doja Cat,832280,2020-10-27T00:17:42Z,52149,1699,_13vGoYjmQw
595,M.O.P. - Ante Up (Official Music Video),Doja Cat,PaperChaserDotComTV,6882514,2011-02-18T04:59:09Z,107717,4206,jqPxJp5OJW0
596,Saweetie - Best Friend (feat. Doja Cat) [Official Music Video],Doja Cat,Official Saweetie,266839944,2021-01-07T23:00:20Z,2892251,62642,_xJUCsyMQes
597,"Bebe Rexha - Baby, I'm Jealous (feat. Doja Cat) [Official Music Video]",Doja Cat,Bebe Rexha,82485292,2020-10-09T16:00:09Z,1810202,57318,PznMpRASjAg
598,Doja Cat - Tour Recap - London 2019,Doja Cat,Doja Cat,422304,2019-07-15T18:17:07Z,13751,469,6CbMx2BirSY
599,Doja Cat - Triflin (Acapella Video),Doja Cat,Doja Cat,1992894,2019-07-31T20:00:14Z,157211,2192,8HNvdojB-aQ
600,Doja Cat - Return of the Snack (Acapella Video),Doja Cat,Doja Cat,6089954,2019-08-07T20:00:00Z,579784,8613,3lkaYzKiSlA
601,Doja Cat - Daddy (Acapella Video),Doja Cat,Doja Cat,1631750,2019-08-14T20:00:31Z,110331,1611,vGqp7aRVmmE
602,Doja Cat - Under My Bed (Acapella Video),Doja Cat,Doja Cat,1666102,2019-08-21T19:00:05Z,101013,1261,j76jRJd1p6s
603,Doja Cat - Don't I Look Smart (Acapella Video),Doja Cat,Doja Cat,1504456,2019-08-28T19:00:05Z,97800,1332,ZkTRkKsWFYE
604,Doja Cat - I Don't Wanna Know (Acapella Video),Doja Cat,Doja Cat,1300648,2019-09-04T20:00:06Z,87223,1441,RDlkKHlPUcg
605,Doja Cat - Woman (Official Video),Doja Cat,dojacatVEVO,190588285,2021-12-03T15:00:09Z,3397740,73241,yxW5yuzVi8w
606,"Doja Cat, The Weeknd - You Right (Official Video)",Doja Cat,dojacatVEVO,241312077,2021-06-25T04:00:10Z,3006440,69403,JXgV1rXUoME
607,Doja Cat - Need to Know (Official Video),Doja Cat,dojacatVEVO,284356487,2021-06-11T14:00:11Z,4244005,85539,dI3xkL7qUAc
608,Doja Cat - Kiss Me More (Official Video) ft. SZA,Doja Cat,dojacatVEVO,421632954,2021-04-09T04:00:00Z,4726548,145096,0EVVKs6DQLo
609,Doja Cat - Streets (Official Video),Doja Cat,dojacatVEVO,251161411,2021-03-09T05:00:12Z,3701199,101183,jJdlgKzVsnI
610,Doja Cat - Say So (Official Video),Doja Cat,dojacatVEVO,454028075,2020-02-27T15:00:10Z,5543377,192478,pok8H_KF1FA
611,"Doja Cat, Tyga - Juicy (Official Video)",Doja Cat,dojacatVEVO,319832641,2019-08-15T14:00:08Z,3067780,103176,YIALlhlyqO4
612,Doja Cat - Boss B*tch (from Birds of Prey: The Album) [Official Music Video],Doja Cat,Atlantic Records,353198010,2020-01-23T20:00:02Z,4561507,68981,RsW66teC0BQ
613,Doja Cat - Like That (Official Video) ft. Gucci Mane,Doja Cat,dojacatVEVO,257684692,2020-06-25T16:00:14Z,2829082,78504,XEJLuJyxLDE
614,Doja Cat - Rules (Official Video),Doja Cat,dojacatVEVO,184780152,2019-10-24T14:00:05Z,2348169,65260,UVadfCxNnoY
615,Doja Cat - Bottom Bitch (Official Video),Doja Cat,dojacatVEVO,45052811,2019-10-03T14:00:11Z,849117,30943,ik0qg-O_2DM
616,Doja Cat - Tia Tamera (Official Video) ft. Rico Nasty,Doja Cat,dojacatVEVO,112255170,2019-02-21T15:00:03Z,1624232,50015,C_yI2959DYU
617,"Doja Cat - ""Mooo!"" (Official Video)",Doja Cat,Doja Cat,124665882,2018-08-10T19:07:43Z,2897715,202079,mXnJqYwebF8
618,Doja Cat - Go To Town (Official Video),Doja Cat,dojacatVEVO,64341294,2018-03-09T08:00:03Z,738944,29794,TLiGA_wrNp0
619,Doja Cat - So High (Explicit Version),Doja Cat,dojacatVEVO,80143853,2014-03-27T07:00:01Z,1067285,25842,8LJsMUkxIWY
